common_count,discipline complementarity score
189,0.007215393
78,0.007200222
2,0.007194245
8511,0.007190397
11,0.007189542
67,0.007182676
28,0.007166624
13,0.007162534
710,0.007151131
100,0.007144899
1,0.007142857
22,0.007135907
112,0.007123323
48,0.007116383
3822,0.007111015
3,0.007109005
628,0.007107771
34,0.007099603
122,0.007093436
1,0.007092199
2,0.007092199
1,0.007092199
7,0.007092199
136,0.007085178
7,0.00708502
4,0.007079646
21,0.007073089
5,0.007072136
190,0.007069241
107,0.007066904
34,0.007052479
732,0.007051887
20,0.0070497
105,0.007047453
1,0.007042254
581,0.007041229
744,0.007040854
2704,0.007039412
3208,0.007037464
135,0.007037114
167,0.007036023
135,0.007034914
606,0.007034896
67,0.007031906
14,0.007031642
2,0.007017544
236,0.007010873
1452,0.007008804
27,0.007005708
650,0.006996846
205,0.006996109
135,0.006995906
383,0.006994284
69,0.006984513
137,0.006974495
107,0.006972955
31,0.006970992
137,0.006968464
328,0.006964498
27,0.006962352
84,0.006959403
36,0.006955178
28,0.006927264
386,0.006924761
992,0.006920705
12,0.006920415
625,0.006915094
3,0.006912442
261,0.006908234
431,0.006887405
93,0.006884299
148,0.006880201
109,0.006877839
333,0.006876045
14,0.00686948
4,0.006861063
371,0.006858558
2788,0.006852749
1556,0.006848772
189,0.006846834
15,0.006833713
9,0.006833713
228,0.006826961
6,0.006825939
3,0.006818182
8,0.00681431
534,0.006814093
277,0.006809745
90,0.006800665
46,0.006795686
30,0.00679194
4,0.006791171
1220,0.006787922
593,0.00678746
3,0.00678733
382,0.006769569
4,0.00676819
230,0.006753781
650,0.006745818
23,0.006744868
745,0.006739215
137,0.006734503
282,0.006732238
246,0.00673069
92,0.00671778
14,0.006708194
737,0.00670628
363,0.006698777
212,0.006698686
35,0.00669344
264,0.006687777
24,0.006687099
552,0.00668637
8,0.006683375
645,0.006675844
22,0.006668687
2,0.006666667
4,0.006666667
1,0.006666667
105,0.006652306
95,0.006649402
7,0.006641366
18,0.006634722
4,0.006633499
265,0.00663296
50,0.006632179
7815,0.006629117
21,0.006626696
2,0.006622517
32,0.006617039
6,0.006615215
103,0.006608495
101,0.006608218
3,0.00660793
2,0.00660066
2,0.00660066
52,0.006599822
217,0.006591337
58,0.006590909
357,0.006590485
170,0.006590425
560,0.006589553
1270,0.006587615
5,0.006587615
2580,0.006584303
19,0.006583507
1,0.006578947
1,0.006578947
4,0.006578947
7,0.00657277
12,0.006571742
6,0.006564551
32,0.006564103
113,0.006562518
1175,0.006561643
193,0.006556152
34,0.006549798
4,0.006546645
3021,0.006541538
7,0.006535948
6,0.006535948
21,0.006533914
7694,0.006519886
289,0.006515466
41,0.006515176
1116,0.006511465
5,0.006510417
6,0.006507592
217,0.006499925
263,0.006493667
662,0.006493252
21,0.006491499
15,0.006490697
23,0.006480699
17,0.006478659
2,0.006472492
944,0.006466418
52,0.006464446
7,0.006463527
28,0.006462036
126,0.006459882
972,0.006430358
1361,0.006428332
5,0.006426735
1148,0.006426224
149,0.006423244
2597,0.006422495
21,0.006420055
25,0.006418485
12,0.006413683
14,0.006413193
14,0.006410256
1,0.006410256
29,0.006404594
3965,0.006401594
69,0.006400148
22,0.006397208
4084,0.00638581
22,0.006384214
92,0.006381355
631,0.006369877
213,0.006369617
6,0.006362672
168,0.006360745
51,0.006358309
2904,0.00635795
3,0.006355932
34,0.00635514
609,0.006346725
10,0.006345178
141,0.006343351
126,0.006342814
253,0.006336723
953,0.006336689
12,0.006329114
2,0.006329114
2,0.006329114
5,0.006329114
1,0.006329114
6,0.006322445
343,0.006321648
8,0.006314128
804,0.00631108
64,0.006301073
2421,0.006290027
675,0.006284039
75,0.006279829
263,0.006276101
269,0.006275516
41,0.006270072
2,0.006269592
237,0.006259574
126,0.006257139
11,0.006246451
200,0.006244926
512,0.006239793
2445,0.006236688
548,0.006234286
169,0.006232713
1361,0.006232284
31,0.006229904
718,0.006229827
97,0.006214364
2,0.00621118
1,0.00621118
89,0.006198203
2,0.00619195
2,0.00619195
86,0.006187496
30,0.006176652
638,0.006176545
64,0.006168675
127,0.006167743
14,0.006164685
48,0.006160164
79,0.006156484
15,0.006152584
45,0.006147541
16,0.006146754
4,0.006144393
33,0.006142964
11,0.00614182
161,0.006141288
2,0.006134969
683,0.006132931
360,0.006129746
11,0.006128134
27,0.006123838
3852,0.006119278
133,0.006119163
164,0.006116208
2,0.006116208
4,0.006116208
6,0.006116208
349,0.00611594
11,0.006114508
21,0.006113537
4,0.00610687
5,0.006105006
7,0.006102877
12,0.006100661
619,0.006097981
29,0.006097561
1,0.006097561
12,0.006097561
1,0.006097561
1,0.006097561
31,0.006096362
227,0.006089873
116,0.006086044
433,0.006084965
224,0.006081833
2,0.006079027
642,0.006078279
7150,0.006076604
4,0.006069803
2,0.006060606
2,0.006060606
743,0.006059716
548,0.006058931
7585,0.00604946
845,0.006045646
90,0.006045543
1266,0.006045383
44,0.006043956
22,0.006043956
836,0.006032791
6,0.006030151
55,0.006030041
980,0.006025541
12,0.006024096
32,0.006024096
7,0.006018917
26,0.006018519
6,0.006018054
207,0.006017092
322,0.006013521
80,0.006012777
230,0.006009772
36,0.006009014
122,0.006006597
944,0.006006541
2,0.006006006
341,0.006005318
23,0.006005222
131,0.006005042
554,0.006003403
426,0.006001099
178,0.006000135
3,0.006
24,0.005997001
19,0.005993691
85,0.005992245
1,0.005988024
893,0.005987382
18,0.005980066
101,0.005979162
10,0.005973716
2,0.005970149
78,0.005969692
3697,0.005968853
166,0.005967788
18,0.005962239
1126,0.005955057
18,0.00595435
230,0.005953614
113,0.005944553
449,0.005941433
14,0.005937235
90,0.005936284
4,0.005934718
990,0.005928321
225,0.005926823
11,0.00591716
124,0.005916313
245,0.005912305
2,0.005899705
2,0.005899705
16,0.00589753
243,0.005893338
2696,0.00588107
12,0.005862237
90,0.005855944
90,0.005855182
3,0.005847953
861,0.005845412
43,0.005844774
758,0.005838449
924,0.005836945
1006,0.005834658
1052,0.005830096
2,0.005813953
8,0.005813953
8,0.005813953
474,0.005806191
32,0.005805515
2,0.005797101
47,0.0057946
6898,0.005792384
854,0.005788104
588,0.005785238
617,0.005781918
21,0.005777166
7,0.005770816
6,0.005752637
3,0.005747126
21,0.005747126
1,0.005747126
478,0.005742569
2616,0.005736276
12,0.005730659
2186,0.00571215
109,0.005704417
487,0.005699439
6,0.005698006
351,0.005694077
2241,0.005689435
193,0.005688182
547,0.005684652
1,0.005681818
1221,0.005679255
5,0.005668934
220,0.005665868
23,0.00566363
86,0.005660502
9,0.005660377
6,0.005655042
3,0.005649718
55,0.005646817
164,0.005644467
16,0.005643739
12,0.005636449
11,0.005626598
79,0.005611593
3888,0.005609629
23,0.005604288
2316,0.005602322
10,0.005602241
310,0.005597689
8,0.005590496
357,0.005587641
9,0.005583127
101,0.005580727
15,0.005580357
9,0.005576208
100,0.005574447
477,0.005573341
21,0.00557177
352,0.005568651
539,0.005563928
4,0.005563282
11,0.005558363
2,0.005555556
161,0.005549045
4,0.00554785
559,0.005542116
15,0.00554119
43,0.005534818
13,0.00553427
321,0.00553391
24,0.005531228
243,0.005529388
82,0.005528214
22,0.005524862
3,0.005524862
23,0.005523535
86,0.005521315
41,0.005511493
9,0.005511329
5,0.005506608
73,0.00549823
189,0.005496263
544,0.005494616
1,0.005494505
3377,0.005489093
55,0.005479725
87,0.005468946
51,0.005468582
122,0.00546644
2,0.005464481
1580,0.005461761
465,0.005460374
610,0.005456367
16,0.005451448
556,0.005450072
88,0.005449591
2,0.005449591
73,0.005434783
84,0.005434783
4,0.005434783
2,0.005434783
21,0.005426357
988,0.005422613
32,0.005421891
310,0.00541655
220,0.005414185
83,0.005412102
372,0.005408234
12,0.005407841
927,0.005407455
2,0.005405405
1,0.005405405
1,0.005405405
187,0.005405093
325,0.005402889
637,0.00540238
155,0.005396184
904,0.005395372
2499,0.005392005
2,0.005390836
952,0.005390713
11,0.005389515
12,0.005388415
111,0.005381818
349,0.005379659
9,0.005379558
21,0.005376344
2,0.005376344
1,0.005376344
44,0.005372405
73,0.005370806
8,0.005369128
26,0.005367465
127,0.005364535
494,0.005364434
81,0.005362108
19,0.005361174
256,0.005360471
31,0.005359613
4,0.005354752
2,0.005347594
83,0.005345871
539,0.005344624
94,0.005344249
3,0.005338078
16,0.005335112
37,0.005333718
472,0.005331827
20,0.00533049
92,0.005329935
41,0.005323984
44,0.005323654
3296,0.005321897
1,0.005319149
1,0.005319149
2,0.005319149
6,0.005309735
38,0.005306521
74,0.005301999
14,0.005301022
101,0.005290174
520,0.005288584
531,0.005286896
3,0.00528169
761,0.005280322
29,0.005279447
1139,0.005277497
282,0.005263846
3,0.005263158
1,0.005263158
42,0.005255255
29,0.005253623
501,0.005252508
182,0.005250252
554,0.005249742
7,0.005247376
14,0.005247376
49,0.00524513
197,0.005235741
3,0.005235602
819,0.005233929
66,0.005227723
30,0.005226481
85,0.005223697
2,0.005221932
3,0.005217391
89,0.005217187
53,0.005211919
62,0.005210522
2,0.005208333
2,0.005208333
1,0.005208333
193,0.00520384
404,0.005203302
80,0.005202237
61,0.005200341
7,0.005192878
1105,0.00519084
2027,0.005189651
508,0.005189445
124,0.005187633
3238,0.00518494
46,0.005181931
1997,0.005181213
10,0.005175983
88,0.005169173
806,0.005168588
208,0.005161546
808,0.005159906
714,0.005159631
19,0.005157438
184,0.005152185
3,0.005145798
3,0.005145798
104,0.005145713
2,0.005141388
28,0.005139501
142,0.005137296
3,0.005136986
906,0.005124898
14,0.005120702
26,0.005120126
11,0.005116279
206,0.005109254
132,0.005107371
315,0.005103777
6027,0.005103397
284,0.005102683
2,0.005102041
74,0.005100634
178,0.005096782
15,0.005093379
770,0.005093266
2,0.005089059
104,0.005085823
302,0.005085117
18,0.00508331
9,0.005079007
2,0.005076142
1,0.005076142
138,0.005075395
17,0.005068575
51,0.005068071
2,0.005063291
39,0.005055743
106,0.005053394
1,0.005050505
11,0.005048187
17,0.00504451
38,0.005044471
3,0.005033557
607,0.005029498
460,0.005027158
134,0.005019103
931,0.005015894
3106,0.005015461
210,0.005014446
131,0.005014162
75,0.005013369
2,0.005012531
51,0.0050113
3,0.005008347
39,0.005007061
166,0.00500588
5909,0.004997847
805,0.00499702
72,0.00499653
11,0.004993191
2,0.004987531
145,0.004984017
13,0.004978935
15,0.004975124
3,0.004975124
1,0.004975124
5856,0.004974621
97,0.004971045
16,0.004962779
126,0.004958678
1949,0.004956525
381,0.004956098
709,0.004955547
65,0.004954268
2,0.004950495
315,0.004944201
339,0.004941763
126,0.00493982
19,0.00493763
12,0.004934211
158,0.004934108
320,0.004932715
52,0.00493265
15,0.004926108
4,0.004926108
22,0.004923903
14,0.004922644
186,0.004919464
1430,0.004907799
5,0.004906771
39,0.004906278
132,0.004903964
385,0.004899528
25,0.004894283
3,0.004893964
14,0.004893394
104,0.004888826
65,0.004887586
969,0.004884836
976,0.004884445
15,0.004884402
184,0.004881543
14,0.004874652
779,0.004871643
119,0.004864887
3,0.004862237
103,0.00485872
10,0.004854369
417,0.004846808
7,0.004844291
135,0.004840271
706,0.004838168
5731,0.004838079
12,0.004834811
17,0.004833665
34,0.004832291
3,0.004830918
2,0.004830918
129,0.004826399
10,0.004823927
3,0.004823151
2952,0.004821363
407,0.00481942
522,0.004819366
2,0.004819277
2,0.004819277
2,0.004819277
12,0.004811548
76,0.004810736
36,0.004809619
114,0.004801415
65,0.004800945
612,0.004800301
722,0.004797852
25,0.004792945
3,0.004792332
255,0.004789452
71,0.004788561
68,0.00478671
7,0.004784689
409,0.004781948
437,0.004779561
37,0.004772962
79,0.004768516
660,0.004765171
1,0.004761905
30,0.004758128
4,0.004756243
4,0.004756243
661,0.004754164
101,0.00475227
14,0.004748982
458,0.00474695
161,0.004745063
1121,0.004742203
6,0.004739336
2,0.004739336
2903,0.004733456
2,0.004728132
35,0.004722709
13,0.004722121
263,0.004719266
462,0.004717752
2,0.004716981
1851,0.004711578
4,0.004711425
25,0.004710759
185,0.004709896
3,0.004709576
245,0.004707103
2,0.004705882
4,0.004705882
2,0.004705882
88,0.004704624
419,0.004703268
16,0.004700353
62,0.004699462
122,0.004698452
17,0.00469743
785,0.004696718
2184,0.004694644
55,0.004691232
23,0.004690049
783,0.004688904
17,0.004679328
2851,0.004677927
5,0.004677268
410,0.004676895
22,0.004676871
18,0.004675325
5,0.004672897
73,0.004672598
63,0.004671858
884,0.004671588
11,0.004670913
282,0.004669338
4,0.004667445
561,0.004665552
2426,0.00466525
2,0.004662005
289,0.004661215
2,0.004651163
7,0.004648074
41,0.004647472
656,0.004642604
10,0.004642526
8,0.004637681
62,0.004634821
16,0.00462963
19,0.004627375
65,0.004626005
322,0.004625041
9,0.004624872
396,0.004624115
223,0.004622432
37,0.004622111
996,0.004621595
2133,0.004620824
7,0.00461437
349,0.004611888
5,0.004608295
13,0.004600142
3,0.004594181
88,0.004592902
8,0.004581901
9,0.004580153
9,0.004580153
42,0.004575662
8,0.004568818
1,0.00456621
253,0.004566045
129,0.004562657
457,0.004560014
17,0.004558863
28,0.004558776
21,0.004552352
29,0.004549733
5366,0.004549034
8,0.004548039
1,0.004545455
43,0.004543053
243,0.004541207
4,0.004540295
2,0.004535147
30,0.004530353
17,0.00452971
9,0.004527163
3,0.004524887
211,0.004519169
55,0.004512265
2,0.004504505
164,0.004503886
408,0.004497057
31,0.004496664
1762,0.004495196
518,0.004489941
1,0.004484305
28,0.004482869
75,0.004480822
39,0.004479669
4,0.004479283
687,0.004476066
5,0.004468275
3,0.004464286
4,0.004464286
193,0.004464079
18,0.004463179
5257,0.004461228
5364,0.004459976
24,0.004459309
3,0.004457652
307,0.00445625
427,0.00445432
16,0.004449388
7,0.004447268
16,0.004444444
23,0.004443586
925,0.004440796
18,0.004440059
2797,0.004437767
15,0.004435245
162,0.004433498
561,0.00443093
83,0.004429265
12,0.004428044
383,0.004427899
21,0.004415475
4,0.004415011
917,0.004413492
294,0.004413222
5,0.004413063
478,0.004412443
4,0.004410143
1719,0.004410033
177,0.004409017
42,0.004407598
18,0.004405286
1,0.004405286
71,0.004404467
321,0.004403836
4,0.004395604
9,0.004390244
20,0.004386927
151,0.004380494
65,0.004378284
69,0.004369854
9,0.004368932
202,0.004368134
7,0.004366812
48,0.004366018
12,0.004365224
47,0.004360735
31,0.004350877
16,0.004349008
11,0.004347826
12,0.004347826
18,0.004338395
156,0.004336345
34,0.004335629
9,0.00433526
123,0.00433358
155,0.004330577
53,0.004329358
4,0.004329004
1,0.004329004
424,0.004320095
88,0.004314995
34,0.004313626
36,0.004312927
2094,0.004309981
478,0.004309878
7,0.004305043
7,0.004305043
11,0.004301916
12,0.004301075
594,0.004296906
348,0.004292851
303,0.004292332
1,0.004291845
1,0.004291845
2632,0.004289265
57,0.004287326
1992,0.00428435
968,0.00428402
173,0.004277731
6,0.004273504
1,0.004273504
39,0.004271164
467,0.004270261
2,0.004264392
110,0.004255648
3,0.004255319
1,0.004255319
17,0.00425319
4996,0.004249618
102,0.004246638
9,0.004245283
586,0.004244562
1,0.004237288
50,0.004233342
22,0.004231583
3,0.004231312
13,0.004224894
1929,0.004222282
57,0.004221909
59,0.004219711
9,0.004219409
14,0.004219409
2582,0.004213742
2,0.004210526
13,0.004209845
199,0.004202746
1,0.004201681
12,0.00420021
7,0.00419916
16,0.004198373
119,0.004195755
13,0.004188144
21,0.004186603
2,0.0041841
1,0.0041841
4,0.0041841
1,0.0041841
111,0.004182209
67,0.004179402
22,0.004171407
4926,0.004167869
2,0.004166667
107,0.004161805
141,0.004161747
371,0.004159706
254,0.00415814
16,0.004158004
22,0.004154863
1,0.004149378
1,0.004149378
2,0.004149378
51,0.004147353
1633,0.004142147
119,0.004139418
6,0.004135079
13,0.004133545
21,0.004124926
2,0.004123711
180,0.00412305
15,0.004122012
126,0.004120071
71,0.004120002
67,0.004118009
49,0.004116263
1,0.004115226
8,0.004115226
3,0.004115226
68,0.004111494
13,0.004111322
4,0.004106776
609,0.004106264
690,0.004104407
19,0.004101014
14,0.004099561
4,0.004098361
61,0.004088198
7,0.004084014
360,0.004083438
1,0.004081633
91,0.004077609
49,0.004075183
9,0.004074242
6,0.004070556
16,0.004069176
124,0.004067174
137,0.004066489
590,0.004064313
15,0.004060639
23,0.004058585
63,0.004055881
156,0.004054792
21,0.004053272
128,0.004051018
101,0.004048421
109,0.004047531
3,0.004043127
6,0.004043127
4776,0.004042986
168,0.004040987
47,0.004040925
6,0.004040404
5,0.004038772
21,0.004036909
5,0.004035513
2,0.004032258
1,0.004032258
123,0.004030144
8,0.00402617
237,0.004025683
45,0.004025405
21,0.00402453
104,0.0040215
191,0.00401446
402,0.004011456
1551,0.004010498
5,0.004009623
134,0.004004183
15,0.004001067
13,0.00399754
10,0.003995206
13,0.003995083
610,0.003993898
113,0.003990254
141,0.003989362
